0.2857142857142857,0.29846938775510207,0.2673469387755102,0.0,4.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37247092560140194,0.33391747650151343,0.28108969252827787,0.009660385549068451,5.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.288265306122449,0.3022959183673469,0.26785714285714285,0.0,5.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3696033136848813,0.33614784132547393,0.28057989485422974,0.009343534708023071,6.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2844387755102041,0.2997448979591837,0.26683673469387753,0.0,6.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3667357017683607,0.3350326589134937,0.2804524454357177,0.009799491614103317,7.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2767857142857143,0.2933673469387755,0.2681122448979592,0.0,7.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3710371196431416,0.336413360947374,0.28115341723753384,0.007798636797815561,8.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2780612244897959,0.2925170068027211,0.2625,0.0,8.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3688067548191811,0.33545749030853383,0.2810578301736498,0.004316029604524374,9.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.29464285714285715,0.2997448979591837,0.26607142857142857,0.0,9.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3740640433328023,0.33874993362009453,0.28338378206149434,0.1908903270959854,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.288265306122449,0.29081632653061223,0.2635204081632653,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37693165524932293,0.34267962402421537,0.2845308268281026,0.10727417469024658,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.27168367346938777,0.29124149659863946,0.2586734693877551,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3703998725505815,0.33853751792257447,0.28325633264298233,0.07708456367254257,2.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2895408163265306,0.29804421768707484,0.26377551020408163,0.0,2.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.36928469013860127,0.3368912962667941,0.28245977377728215,0.049809809774160385,3.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.27040816326530615,0.29889455782312924,0.26505102040816325,0.0,3.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37167436673570176,0.3389623493176146,0.28249163613191014,0.042499929666519165,4.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2971938775510204,0.2997448979591837,0.2673469387755102,0.0,4.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.372630237374542,0.3390685571663746,0.2823004620041421,0.039590295404195786,5.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.3010204081632653,0.3125,0.26760204081632655,0.0,5.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3748606021985025,0.3375816472837343,0.28290584674207425,0.03499262407422066,6.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2895408163265306,0.3010204081632653,0.26326530612244897,0.0,6.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37119643141628167,0.33513886676225374,0.2827146726143062,0.0269366055727005,7.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2869897959183674,0.30187074829931976,0.26607142857142857,0.0,7.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3737454197865222,0.33519197068663376,0.28249163613191014,0.0207699965685606,8.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.29464285714285715,0.2997448979591837,0.2622448979591837,0.0,8.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3737454197865222,0.3342361000477935,0.28147204078381394,0.018919460475444794,9.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2895408163265306,0.3005952380952381,0.26505102040816325,0.0,9.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3710371196431416,0.34182996123413517,0.28523179862991876,0.2078462392091751,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2895408163265306,0.2916666666666667,0.26122448979591834,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37884339652700333,0.34384791036057566,0.2844352397642186,0.14681826531887054,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.29081632653061223,0.2971938775510204,0.2584183673469388,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37804683766130315,0.34411342998247574,0.2849768997928947,0.07894598692655563,2.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2971938775510204,0.29591836734693877,0.2622448979591837,0.0,2.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37278954914768203,0.3402899474271149,0.2835749561892624,0.057133402675390244,3.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.28316326530612246,0.29464285714285715,0.2622448979591837,0.0,3.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37470129042536243,0.33933407678827465,0.28303329616058626,0.04808245971798897,4.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2844387755102041,0.290391156462585,0.2586734693877551,0.0,4.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37788752588816316,0.34182996123413517,0.28424406563645055,0.03517168387770653,5.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2780612244897959,0.2916666666666667,0.2599489795918367,0.0,5.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37613509638362275,0.33853751792257447,0.2832881949976103,0.02975308895111084,6.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.274234693877551,0.2810374149659864,0.25510204081632654,0.0,6.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37868408475386334,0.3402899474271149,0.28402102915405447,0.02735082618892193,7.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.28188775510204084,0.28741496598639454,0.2568877551020408,0.0,7.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.377250278795603,0.3373161276618342,0.2826509479050502,0.021640343591570854,8.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.27933673469387754,0.28741496598639454,0.2596938775510204,0.0,8.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.38171100844352396,0.33933407678827465,0.2830651585152143,0.022442886605858803,9.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.288265306122449,0.2895408163265306,0.2568877551020408,0.0,9.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37422335510594235,0.34204237693165523,0.28574159630396684,0.1933232694864273,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.24107142857142858,0.26318027210884354,0.2354591836734694,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.372948860920822,0.34246720832669536,0.2855504221761988,0.10381212830543518,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2512755102040816,0.26658163265306123,0.23877551020408166,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37422335510594235,0.34220168870479534,0.2855504221761988,0.06478089839220047,2.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.23979591836734693,0.26360544217687076,0.24056122448979594,0.0,2.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37278954914768203,0.3414582337634751,0.2849768997928947,0.05101468786597252,3.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.25255102040816324,0.26105442176870747,0.2354591836734694,0.0,3.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3745419786522224,0.34294514364611545,0.28570973394933885,0.038872722536325455,4.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2423469387755102,0.25977891156462585,0.2372448979591837,0.0,4.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37390473155966225,0.3413520259147151,0.2859009080771069,0.033160753548145294,5.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2576530612244898,0.26105442176870747,0.23673469387755103,0.0,5.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3748606021985025,0.3416706494609952,0.2845308268281026,0.0361943319439888,6.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2461734693877551,0.26403061224489793,0.2375,0.0,6.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37199299028198185,0.3400775317295948,0.28389357973554247,0.025269148871302605,7.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2308673469387755,0.2546768707482993,0.23265306122448978,0.0,7.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3751792257447825,0.3414582337634751,0.2840847538633105,0.02372993528842926,8.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.25255102040816324,0.26658163265306123,0.2385204081632653,0.0,8.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3735861080133822,0.33959959641017473,0.28427592799107854,0.024495040997862816,9.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2576530612244898,0.266156462585034,0.2403061224489796,0.0,9.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3703998725505815,0.3411396102171951,0.28427592799107854,0.21293151378631592,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2869897959183674,0.28061224489795916,0.2403061224489796,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37278954914768203,0.34193616908289526,0.2840528915086825,0.11316761374473572,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.274234693877551,0.2708333333333333,0.2403061224489796,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37932133184642347,0.34289203972173543,0.2848813127290107,0.07989321649074554,2.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.27933673469387754,0.28231292517006806,0.24693877551020407,0.0,2.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3737454197865222,0.3403430513514949,0.2853273856938028,0.060048144310712814,3.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2857142857142857,0.28018707482993194,0.2454081632653061,0.0,3.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3762944081567628,0.34321066326801547,0.28491317508363867,0.03646417334675789,4.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2895408163265306,0.2895408163265306,0.2502551020408163,0.0,4.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37422335510594235,0.341086506292815,0.28414847857256653,0.03783952444791794,5.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.29209183673469385,0.2814625850340136,0.24693877551020407,0.0,5.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.377090967022463,0.3392278689395147,0.28344750677075037,0.02725660800933838,6.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.29464285714285715,0.28741496598639454,0.24693877551020407,0.0,6.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37533853751792257,0.3402899474271149,0.2834156444161223,0.02683628909289837,7.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2869897959183674,0.2767857142857143,0.24744897959183673,0.0,7.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3750199139716425,0.33938718071265467,0.2837661303170304,0.02651824988424778,8.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.30357142857142855,0.28188775510204084,0.24821428571428572,0.0,8.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3740640433328023,0.33805958260315433,0.28287398438744626,0.02206539548933506,9.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.29209183673469385,0.28061224489795916,0.24821428571428572,0.0,9.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3648239604906803,0.3357761138548139,0.28108969252827787,0.1767219454050064,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2602040816326531,0.28401360544217685,0.25918367346938775,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3632308427592799,0.3372099198130742,0.2807073442727418,0.06749317795038223,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.28316326530612246,0.2942176870748299,0.2627551020408163,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3715150549625617,0.340608570973395,0.2856460092400829,0.19168132543563843,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.25892857142857145,0.2763605442176871,0.24081632653061225,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3708778078700016,0.3392278689395147,0.28516807392066273,0.10347533226013184,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.27933673469387754,0.2810374149659864,0.24795918367346942,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37024056077744144,0.3389623493176146,0.28402102915405447,0.06975162774324417,2.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.27040816326530615,0.27465986394557823,0.24081632653061225,0.0,2.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37199299028198185,0.340927194519675,0.28402102915405447,0.04825605824589729,3.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2729591836734694,0.28316326530612246,0.24591836734693878,0.0,3.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3703998725505815,0.33614784132547393,0.28293770909670224,0.036039531230926514,4.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2576530612244898,0.274234693877551,0.24336734693877551,0.0,4.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3721523020551219,0.33545749030853383,0.28290584674207425,0.031183838844299316,5.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.26658163265306123,0.28018707482993194,0.24719387755102043,0.0,5.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.372948860920822,0.34220168870479534,0.2855504221761988,0.1884918212890625,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.21428571428571427,0.2389455782312925,0.2193877551020408,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3718336785088418,0.3405554670490149,0.28526366098454675,0.1187334656715393,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.23979591836734693,0.2525510204081633,0.22397959183673471,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3735861080133822,0.3383782061494345,0.28402102915405447,0.07335805147886276,2.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.23979591836734693,0.2593537414965986,0.2270408163265306,0.0,2.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.381870320216664,0.34331687111677556,0.28402102915405447,0.06241724267601967,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.27933673469387754,0.2814625850340136,0.25229591836734694,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37438266687908234,0.3398120121076948,0.28347936912537836,0.03453982621431351,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.26913265306122447,0.28401360544217685,0.25229591836734694,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3785247729807233,0.34475067707503587,0.2889915564760236,0.168092742562294,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.28188775510204084,0.2844387755102041,0.2489795918367347,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.372630237374542,0.3422547926291753,0.2868886410705751,0.05335539951920509,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.29209183673469385,0.2848639455782313,0.24387755102040817,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.377090967022463,0.34124581806595505,0.28602835749561895,0.034257542341947556,2.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.29081632653061223,0.2844387755102041,0.24489795918367346,0.0,2.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.38011789071212365,0.3439541182093357,0.2859646327863629,0.023251114413142204,3.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.30612244897959184,0.2891156462585034,0.24617346938775508,0.0,3.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.38346343794806437,0.34124581806595505,0.2851043492114067,0.018300816416740417,4.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2895408163265306,0.2810374149659864,0.24464285714285716,0.0,4.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3676915724072009,0.33864372577133445,0.2845308268281026,0.1441238969564438,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.25892857142857145,0.26573129251700683,0.24158163265306123,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37119643141628167,0.33790027083001434,0.28290584674207425,0.038698263466358185,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.28188775510204084,0.2780612244897959,0.24642857142857144,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.372948860920822,0.33933407678827465,0.2847857256651266,0.02171512134373188,2.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.26658163265306123,0.2733843537414966,0.23979591836734696,0.0,2.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.36753226063406086,0.3356699060060539,0.28268281025967823,0.016734004020690918,3.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2627551020408163,0.2729591836734694,0.24362244897959182,0.0,3.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3670543253146408,0.3358292177791939,0.2822048749402581,0.13175462186336517,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2461734693877551,0.266156462585034,0.2395408163265306,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37581647283734265,0.33667888056927403,0.2826509479050502,0.041130099445581436,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.26658163265306123,0.2729591836734694,0.24311224489795918,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3670543253146408,0.3359354256279539,0.2827783973235622,0.023304924368858337,2.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2602040816326531,0.2682823129251701,0.24566326530612245,0.0,2.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37342679624024216,0.3375816472837343,0.2842122032818225,0.015681469812989235,3.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2614795918367347,0.27848639455782315,0.2497448979591837,0.0,3.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3689660665923212,0.33513886676225374,0.28261908555042214,0.013493617065250874,4.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2576530612244898,0.2687074829931973,0.24362244897959182,0.0,4.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.36832881949976104,0.331899527375073,0.2810259678190218,0.010793006978929043,5.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.24489795918367346,0.27125850340136054,0.24336734693877551,0.0,5.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3667357017683607,0.33174021560193295,0.2822685996495141,0.007875791750848293,6.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.25,0.2687074829931973,0.24234693877551022,0.0,6.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.36562051935638046,0.33152779990441295,0.2824279114226541,0.006205128040164709,7.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2538265306122449,0.26785714285714285,0.24566326530612245,0.0,7.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37438266687908234,0.33343954118209335,0.28300143380595827,0.0054608858190476894,8.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2627551020408163,0.2767857142857143,0.2528061224489796,0.0,8.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37565716106420266,0.336360257022994,0.2837979926716584,0.005269885063171387,9.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.26658163265306123,0.28018707482993194,0.25484693877551023,0.0,9.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3821889437629441,0.34554723594073605,0.28771706229090327,0.13421368598937988,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2767857142857143,0.274234693877551,0.24719387755102043,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3872869205034252,0.34496309277255593,0.28829058467420743,0.03664578124880791,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2755102040816326,0.2755102040816327,0.24234693877551022,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.38840210291540544,0.3462906908820562,0.2876851999362753,0.02125193364918232,2.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.274234693877551,0.2780612244897959,0.2441326530612245,0.0,2.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.39206627369762626,0.3465562105039563,0.2876533375816473,0.01742628403007984,3.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.288265306122449,0.28656462585034015,0.25229591836734694,0.0,3.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3904731559662259,0.34262652009983535,0.2859327704317349,0.013418142683804035,4.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.29081632653061223,0.29464285714285715,0.25255102040816324,0.0,4.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.39381870320216666,0.34464446922627584,0.28717540226222715,0.010221281088888645,5.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2844387755102041,0.28401360544217685,0.24719387755102043,0.0,5.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3985980563963677,0.3459189634113961,0.28781264935478734,0.00835766177624464,6.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.26785714285714285,0.28273809523809523,0.24566326530612245,0.0,6.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.395571132706707,0.34692793797461635,0.2881312729010674,0.006529842037707567,7.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2653061224489796,0.28231292517006806,0.24693877551020407,0.0,7.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.38394137326748445,0.34140512983909516,0.28548669746694283,0.006046145688742399,8.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2857142857142857,0.2869897959183673,0.24744897959183673,0.0,8.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.38792416759598536,0.34267962402421537,0.28625139397801497,0.0051092347130179405,9.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.2857142857142857,0.27848639455782315,0.24668367346938774,0.0,9.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.3737454197865222,0.34204237693165523,0.28574159630396684,0.16808490455150604,0.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.288265306122449,0.27848639455782315,0.24489795918367346,0.0,0.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37756890234188306,0.34066167489777494,0.28440337740959054,0.03572729602456093,1.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
0.28061224489795916,0.2733843537414966,0.2443877551020408,0.0,1.0,val
p@1,p@3,p@5,loss,epoch,trn/val
0.37661303170304283,0.33959959641017473,0.2838617173809145,0.022833695635199547,2.0,trn
p@1,p@3,p@5,loss,epoch,trn/val
